Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
s56_72347182	na	You realize that your room is a mess, you probably wouldn't want them seeing that.	game/script.rpy	3048	na "[what]"
s56_80437840	mc	can I come over to your house tomorrow to work on it?	game/script.rpy	3050	mc normal "[what]"
s56_df999505	maryam	Okay, that works for me!	game/script.rpy	3053	maryam "[what]"
s56_81af356b	na	You knock on the door, and the student answers.	game/script.rpy	3058	na "[what]"
s56_c929af07	maryam	Welcome. Make yourself at home. Let's go to my room.	game/script.rpy	3061	maryam "[what]"
s56_eea32d8f	na	You both go upstairs and enter their room.	game/script.rpy	3063	na "[what]"
s57_6a56040f	maryam	I'm going to go get my English work from downstairs... stay here for a little.	game/script.rpy	3071	maryam "[what]"
s57_eb7c3cfc	na	You sit down and get under the kotatsu positioned in the middle of the room.	game/script.rpy	3074	na "[what]"
s57_5a265d2d	mc	Aaa~ It's so warm~	game/script.rpy	3077	mc normal "[what]"
s57_5a892368	na	As you look around the room, you can see some pieces of hanging tape on the walls surrounding their bed. Did they take some posters down recently?	game/script.rpy	3079	na "[what]"
s57_27cc45df	na	Looking a bit more, you notice a small shiny object on the floor near the other side of the kotatsu.	game/script.rpy	3081	na "[what]"
s57_c6073960	mc	Ooo~ shiny! Hmmm... Isn't this my ring that I lost? I thought it was gone forever!	game/script.rpy	3085	mc normal "[what]"
s57_c31cc3a6	mc	They found it and never gave it back?! So rude!	game/script.rpy	3087	mc angry "[what]"
s57_8532e043	mc	Hold on a minute...	game/script.rpy	3089	mc scared "[what]"
s58_4c368013	na	You walk up to the door of the address posted on the flier with no worries in your mind.	game/script.rpy	3105	na "[what]"
s58_12000ae4	na	You then hear some noises coming from the house, like someone is frantically trying to clean up.	game/script.rpy	3107	na "[what]"
s58_55f1ce1c	maryam	H- Hello... Are you here for the English lessons?	game/script.rpy	3111	maryam "[what]"
s58_c10dc6e4	mc	Yep! I saw your flier next to the library!	game/script.rpy	3113	mc ecstatic "[what]"
s58_01d0eb08	maryam	A- Alright... Come on in...	game/script.rpy	3116	maryam "[what]"
s58_ac31448e	na	As you walk inside, you see Haruka running ahead of you. You hear a door slam shut down the hallway upstairs.	game/script.rpy	3119	na "[what]"
s58_58db100c	mc	Hey, is everything alright?	game/script.rpy	3122	mc concerned "[what]"
s58_c0ec8e87	maryam	Just one minute...!	game/script.rpy	3124	maryam "[what]"
s58_57b98794	na	You give them a minute, and they eventually open the door, silently signaling you to enter the room.	game/script.rpy	3126	na "[what]"
s59_200117c9	na	Yeah, it sounds a little too risky.	game/script.rpy	3132	na "[what]"
s59_6a5cb3bb	mc	I think I'll just study alone in the library today...	game/script.rpy	3134	mc concerned "[what]"
s59_3da9e743	na	You spend all day studying English in the library, until you are fully satisfied that you have memorized that word.	game/script.rpy	3137	na "[what]"
s59_00a6edc6	mc	Finally! Ahh, I'm exhausted. Time to head home and watch some anime...	game/script.rpy	3140	mc normal "[what]"
s60_85c15081	na	You decide to ask about the ring when Haruka gets back.	game/script.rpy	3146	na "[what]"
s60_50110474	mc	Hey, I noticed the ring in your room looks familiar, where did you get it?	game/script.rpy	3149	mc concerned "[what]"
s60_3e54e48b	na	You notice that Haruka starts looking a little nervous.	game/script.rpy	3151	na "[what]"
s60_90a537a9	maryam	...From a shop.	game/script.rpy	3154	maryam "[what]"
s60_03f65919	mc	Oh, haha! I must be wrong.	game/script.rpy	3156	mc ecstatic "[what]"
s60_ada53d3d	na	You put the ring back on the kotatsu. You start feeling a little uneasy. Maybe working in the safety of your home would be a better idea.	game/script.rpy	3158	na "[what]"
s60_c81d85cc	mc	Do you think we could go to my house to work tomorrow?	game/script.rpy	3160	mc normal "[what]"
s60_c15df404	maryam	Yeah, sure...	game/script.rpy	3163	maryam "[what]"
s60_4af528ed	na	Haruka arrives at your house, ready to work on the English project.	game/script.rpy	3168	na "[what]"
s60_989a9cd5	mc	Alright, let's get to work!	game/script.rpy	3170	mc ecstatic "[what]"
s60_6b181ad1	na	Haruka takes their computer out and starts typing right away.	game/script.rpy	3172	na "[what]"
s60_ca820975	na	Hmmm... Maybe they're using a Hotspot? You've never given them your Wi-Fi.	game/script.rpy	3174	na "[what]"
s60_630f69c7	mc	Hey, do you need my Wi-Fi password? You don't have to use data.	game/script.rpy	3176	mc normal "[what]"
s60_c99cd273	maryam	No-- I mean yes! Yes please!	game/script.rpy	3179	maryam "[what]"
s60_6f420bb2	mc	Right... Could I have the computer to put it in?	game/script.rpy	3181	mc concerned "[what]"
s60_4007c975	maryam	No! ...I can put it in it myself.	game/script.rpy	3184	maryam "[what]"
s60_d452147d	na	they're acting like they already have your Wi-Fi password. With this and the ring that you found, things are getting awfully suspicious...	game/script.rpy	3186	na "[what]"
s61_8a539c13	na	You decide not to think too much of it and start to take out your English work.	game/script.rpy	3201	na "[what]"
s61_6533f63a	maryam	Hey, I'm back. Do you have everything?	game/script.rpy	3206	maryam "[what]"
s61_8b26f958	mc	Yep! But why is nobody else here? I even arrived thirty minutes late.	game/script.rpy	3208	mc concerned "[what]"
s61_3a8460a1	na	You notice their eyes starting to drift away from you as they respond.	game/script.rpy	3211	na "[what]"
s61_13beac25	maryam	Yeah uh... The English problem was pretty specific. Maybe there was j-just nobody else that needed help.	game/script.rpy	3213	maryam "[what]"
s61_5d1489e5	maryam	Anyways... do you want to-	game/script.rpy	3216	maryam "[what]"
s61_b0f6ed18	na	Haruka glances to the floor next to you.	game/script.rpy	3218	na "[what]"
s61_39595015	na	They quickly walk over to the other side of the kotatsu and sit down, grabbing the ring.	game/script.rpy	3221	na "[what]"
s61_34c22ed3	maryam	Would you like to start?	game/script.rpy	3224	maryam "[what]"
s61_a762cfda	mc	Okay!	game/script.rpy	3226	mc ecstatic "[what]"
s61_8fb7ca04	na	You and Haruka work through your English for hours until you finally feel confident about your skills.	game/script.rpy	3229	na "[what]"
s61_124bf28e	maryam	You want to finish up? We could go eat something after.	game/script.rpy	3234	maryam "[what]"
s61_dcccce63	mc	Sounds good!	game/script.rpy	3236	mc normal "[what]"
s61_e30fdca4	na	You and Haruka clean up and start to walk out the door to go eat.	game/script.rpy	3238	na "[what]"
s62_a273256b	mc	Where would you like to go?	game/script.rpy	3246	mc normal "[what]"
s62_50b558fe	maryam	Have you been to Hoshibucks before?	game/script.rpy	3248	maryam "[what]"
s62_53729e32	mc	Yes! I love Hoshibucks!	game/script.rpy	3250	mc ecstatic "[what]"
s62_fb448707	na	In the Hoshibucks line, Haruka notices that they forgot their wallet.	game/script.rpy	3255	na "[what]"
s62_bd57ef23	maryam	Oh no! I forgot my wallet!	game/script.rpy	3258	maryam "[what]"
s62_e2196b77	mc	It's alright, I'll buy you a sweet treat because you helped me so much with the English project!	game/script.rpy	3260	mc ecstatic "[what]"
s62_bbf0c91a	na	Haruka's eyes widen, they are entranced by your generosity and kindness.	game/script.rpy	3262	na "[what]"
s62_eacaac55	maryam	Thank you so much, [mcname]!	game/script.rpy	3265	maryam "[what]"
s62_e3b35ddb	na	As you both order the sweet treats and sit down, Haruka seems nervous as if they something important to tell you.	game/script.rpy	3267	na "[what]"
s62_98c1f938	maryam	uhm... [mcname]... I have something to tell you...	game/script.rpy	3270	maryam "[what]"
s62_2540016a	mc	Yes, Haruka?	game/script.rpy	3272	mc normal "[what]"
s62_de3410f8	maryam	I've liked you ever since we had art together freshman year of highschool!	game/script.rpy	3275	maryam "[what]"
s62_ce642fd8	na	You guys went to the same freshman class? How do they even remem--	game/script.rpy	3277	na "[what]"
s62_0dbd8632	maryam	When you gave me your extra pencil right before the final test, I knew you were the one for me! Would you like to go on a date with me?	game/script.rpy	3280	maryam "[what]"
s62_dbdfbc63	mc	I would love to!	game/script.rpy	3282	mc ecstatic "[what]"
s63_c6ca4f7f	na	You decide to test Haruka.	game/script.rpy	3288	na "[what]"
s63_927bec8c	mc	Alright then, the password is 123456.	game/script.rpy	3290	mc cocky "[what]"
s63_cca06411	na	the real password is actually 1234567... They couldn't possibly figure it o--	game/script.rpy	3292	na "[what]"
s63_ac45a8e4	maryam	Perfect! I connected! L-let's get to work shall we?	game/script.rpy	3295	maryam "[what]"
s63_2c56e362	na	You go silent. How could they possibly know your Wi-Fi password?!	game/script.rpy	3297	na "[what]"
s63_bc7110f0	maryam	[mcname], are you a-alright? You're awfully quiet.	game/script.rpy	3300	maryam "[what]"
s63_e2d845c5	na	Your heart starts to race, Haruka has noticed your changed demeanor.	game/script.rpy	3302	na "[what]"
s63_d8f829fe	mc	Ahaha actually, I don't feel very well at the moment, maybe we could continue another day?	game/script.rpy	3304	mc normal "[what]"
s63_7c8af863	maryam	Oh, alright, I see.	game/script.rpy	3307	maryam "[what]"
s63_5467373f	na	Haruka hastily grabs their stuff and goes home. Anxiety is rushing through your veins-- how could they have known your wifi password?!	game/script.rpy	3310	na "[what]"
s63_0c7255a4	na	You head over to school the next day.	game/script.rpy	3313	na "[what]"
s63_1edebaf4	na	You and Haruka plan on finishing the project later that day, but then you notice a handsome figure approaching...	game/script.rpy	3316	na "[what]"
s63_a377990e	kyle	Hey [mcname], I was wondering if you would like to come hang out with me after school... if you're not busy of course.	game/script.rpy	3319	kyle "[what]"
s63_7f63ee5e	na	Haruka's demeanor suddenly changes.	game/script.rpy	3323	na "[what]"
s63_80120b2d	na	Hmm, you were originally going to wrap up that project with Haruka though...	game/script.rpy	3325	na "[what]"
s64_aa3d811c	mc	Alright then, the password is 1234567.	game/script.rpy	3340	mc normal "[what]"
s64_45fafb01	maryam	I'm in. Let's finish this project!	game/script.rpy	3343	maryam "[what]"
s64_d51e2185	na	The two of you get the project done early and decide to go get a sweet treat together.	game/script.rpy	3346	na "[what]"
s65_fbb5e0a9	na	After school, you and Akimitsu get Hoshibucks.	game/script.rpy	3353	na "[what]"
s65_6ac99901	na	After you order your drinks, the two of you walk around the town and stop at a quaint park.	game/script.rpy	3356	na "[what]"
s65_3a19f482	na	The trees are thick and the sun has gone down, the two of you are seemingly alone.	game/script.rpy	3358	na "[what]"
s65_c948c2b1	kyle	Uhm... [mcname], there has been something on my mind that I have wanted to tell you for a really long time now...	game/script.rpy	3361	kyle "[what]"
s65_cd167e1a	na	You turn around and look at Akimitsu, his face is flushed red but you can't tell whether he is blushing or if it's the cold breeze.	game/script.rpy	3363	na "[what]"
s65_8440831d	mc	What is it?	game/script.rpy	3365	mc concerned "[what]"
s65_edff0634	kyle	I have loved you ever since we were kids...	game/script.rpy	3368	kyle "[what]"
s65_53cce67b	na	Just as Akimitsu confesses his love, you hear a leaf crackle and the bushes shake as if someone is in them	game/script.rpy	3370	na "[what]" with hpunch
s65_0cf1a613	kyle	Who's there!	game/script.rpy	3373	kyle "[what]"
s65_94c96500	na	The person in the bushes scurries deeper into them. The two of you look over to find a photo of the two of you from Hoshibucks...	game/script.rpy	3377	na "[what]"
s65_cd38e8ac	na	...and a knife!	game/script.rpy	3379	na "[what]" with hpunch
s65_2deb1a43	na	Whoever was in the bushes has been stalking you guys all day!	game/script.rpy	3381	na "[what]"
s66_4c8c7f84	mc	Sorry Akimitsu, I really have to finish this project...	game/script.rpy	3395	mc shy "[what]"
s66_ab10ac15	na	Akimitsu lets out a long sigh, but respects your decision. He walks away, leaving you with Haruka.	game/script.rpy	3398	na "[what]"
s66_3f475f54	na	Haruka's smile returns as Akimistu turns the corner.	game/script.rpy	3402	na "[what]"
s66_03b0ff2b	maryam	I'll see you after school, [mcname]!	game/script.rpy	3405	maryam "[what]"
s66_3119b2b7	na	The two of you manage to finish the project, however your suspicions of Haruka only grow throughout the evening. By the time you leave, you're practically falling asleep.	game/script.rpy	3408	na "[what]"
s66_1c0fcf38	na	Maybe tomorrow, you could spend some quality time with Akimistsu...	game/script.rpy	3410	na "[what]"
s67_322b64c1	na	As the sun fills your room, you see many notifications pop up on your phone. It seems you slept in.	game/script.rpy	3417	na "[what]"
s67_e2b0f82b	na	As you scroll through them, you notice a desperate plea from the Akimistsu fanclub for his whereabouts.	game/script.rpy	3419	na "[what]"
s67_834135bc	na	It seems Akimitsu hadn't shown up at school yet.	game/script.rpy	3421	na "[what]"
s67_eb77c249	pjmc	They're just being dramatic.	game/script.rpy	3423	pjmc normal "[what]"
s67_189c61d7	pjmc	I'm sure nothing has happened. I just saw him yesterday!	game/script.rpy	3425	pjmc ecstatic "[what]"
s67_2958ad2f	na	You put on your uniform and head outside, greeting the day with a smile. As you open the door, you--	game/script.rpy	3427	na "[what]"
s67_0c7f2035	na	...	game/script.rpy	3432	na "[what]"
s67_030505b8	pjmc	...? He-hello?	game/script.rpy	3434	pjmc shy "[what]"
s67_e051a975	na	Your eyes adjust to the dim light, as the background fades into place. You've been taken to... a dungeon?	game/script.rpy	3438	na "[what]"
s67_b2f0045f	na	A figure slowly approaches you, giggling-- Haruka.	game/script.rpy	3440	na "[what]"
s67_685c03a3	maryam	Hey, you! You're finally awake~~	game/script.rpy	3443	maryam "[what]"
s67_fe625e3e	na	Haruka's psychotic smile doesn't help reassure you.	game/script.rpy	3445	na "[what]"
s67_c3039645	na	Wait... everything adds up-- they're the stalker! You have to get out of there as soon as...	game/script.rpy	3447	na "[what]"
s67_50a388ce	na	is that a knife!?	game/script.rpy	3450	na "[what]" with hpunch
s67_1dae4534	pjmc	Please, let me leave!	game/script.rpy	3452	pjmc scared "[what]"
s67_20a11fa5	maryam	A little birdie said that you have a romantic relationship with Akimitsu.	game/script.rpy	3454	maryam "[what]"
s67_f39719df	maryam	It's quite unfortunate how quickly love can turn sour.	game/script.rpy	3456	maryam "[what]"
s67_687c4cf6	maryam	He'll never play basketball again, bouncing that idiotic ball up and down, catching girls' weak minded hearts... he's out of the picture now!	game/script.rpy	3459	maryam "[what]"
s67_1d69ec21	maryam	I can't forget your betrayal to a simple-minded, average, downright boring guy!	game/script.rpy	3461	maryam "[what]"
s67_a8317c63	maryam	Ahem.	game/script.rpy	3464	maryam "[what]"
s67_79006459	maryam	How disappointing~	game/script.rpy	3467	maryam "[what]"
s67_26d6732d	pjmc	I-I didn't... Is Akimitsu dead?!	game/script.rpy	3469	pjmc scared "[what]"
s67_af18e3e1	maryam	How dare yo-- Even after all of this, you still think about that basketball playing loser?!	game/script.rpy	3472	maryam "[what]"
s67_ac064d88	maryam	Both of you can rot away here, forever!	game/script.rpy	3475	maryam "[what]"
s67_09f6a8ee	na	Haruka's sinister laughter fills the room, and you're able to see someone sleeping in the other cage... Akimitsu!	game/script.rpy	3477	na "[what]"
s67_1aa05a01	maryam	You know, I'll always love you. Even if you fall head-over-heels for a loser like him!	game/script.rpy	3480	maryam "[what]"
s67_47210114	na	Haruka looks at you regretfully, before stomping back upstairs. You hear a lock click. You could attempt to escape, but perhaps there's no use...	game/script.rpy	3483	na "[what]"
s68_be022f3c	mc	I'm not worried. It was probably just... a bird. No cops needed!	game/script.rpy	3498	mc ecstatic "[what]"
s68_e490caa7	kyle	Well, if you say so.	game/script.rpy	3501	kyle "[what]"
s68_93282906	na	Akimitsu looks at you suspiciously.	game/script.rpy	3503	na "[what]"
s68_6491ab47	mc	I've never done a crime before! I just don't think the police are... necessary. We'd just cause a ruckus over nothing.	game/script.rpy	3505	mc scared "[what]"
s68_59aa3940	kyle	...Alright. I'll see you tomorrow then?	game/script.rpy	3508	kyle "[what]"
s68_8c4efffb	mc	Mhm!	game/script.rpy	3510	mc ecstatic "[what]"
s68_7d0d4e99	na	You give him one last look as he walks away.	game/script.rpy	3513	na "[what]"
s68_e288c177	na	As the sun sets, you head home. Akimitsu's confession replays in your head-- including the items left in the bushes.	game/script.rpy	3515	na "[what]"
s68_5249b225	na	You end up falling asleep very late, forgetting all about your group project with Haruka... Grades don't matter, right?	game/script.rpy	3517	na "[what]"
s70_ca491110	na	There's no point in escaping. Besides, Akimitsu looks sound asleep...	game/script.rpy	3527	na "[what]"
s70_b2834095	na	You decide to explore the room with your eyes-- posters and photographs of you line the wall, with a big red heart splashed over the photos.	game/script.rpy	3529	na "[what]"
s70_f686c7cc	pjmc	Well, it's time to learn to love my new life!	game/script.rpy	3531	pjmc normal "[what]"
s70_fe862752	pjmc	Trapped in a basement...	game/script.rpy	3533	pjmc concerned "[what]"
s70_baa18cd0	na	Instead of dwelling on your current situation and falling into despair, you follow Akimistu's example and fall into dreamland.	game/script.rpy	3535	na "[what]"
s71_dd075773	na	Moping around is for losers! You decide to do whatever you can to escape.	game/script.rpy	3541	na "[what]"
s71_f380d863	na	And two minds think better than one...	game/script.rpy	3543	na "[what]"
s71_52a83f55	pjmc	Akimitsu! Wake up, we have to go!	game/script.rpy	3545	pjmc scared "[what]"
s71_c0ef5e7b	kyle	Just five more minutes...	game/script.rpy	3547	kyle "[what]"
s71_901f6e1a	pjmc	Look, Haruka's kind of crazy, and the sooner we get out of this place, the better!	game/script.rpy	3549	pjmc scared "[what]"
s71_72c56eab	na	Akimitsu yawns, rubbing his eyes. You watch as he does a double-take, glancing around the room. Luckily, his cage wasn't locked.	game/script.rpy	3551	na "[what]"
s71_6d4ed993	kyle	[mcname]... what--where are we..?	game/script.rpy	3554	kyle "[what]"
s71_deb39998	na	After a simple explanation of your dire situation, you finally get Akimitsu to start helping you look for a way out.	game/script.rpy	3556	na "[what]"
s71_007cb93b	kyle	I don't even have that many photos of you, and we've been friends since forever!	game/script.rpy	3559	kyle "[what]"
s71_32c88c93	kyle	I wonder how long they've been obsessed with yo--	game/script.rpy	3562	kyle "[what]"
s71_c0d83ca8	pjmc	Aha! Look!	game/script.rpy	3565	pjmc ecstatic "[what]"
s71_db03d510	na	While Akimitsu was busy looking at Haruka's collection of photographs, you find a key! Hopefully it's for the basement...	game/script.rpy	3567	na "[what]"
s71_466ef83e	kyle	Once this is over, Haruka will never hurt you-- or anyone-- again.	game/script.rpy	3570	kyle "[what]"
s71_0008274c	na	Big talk coming from the guy who didn't find the key.	game/script.rpy	3572	na "[what]"
s71_caeaa8a0	na	You slowly approach the basement door with Akimitsu, praying that your footsteps wouldn't even make the tiniest sound.	game/script.rpy	3574	na "[what]"
s71_676878fe	pjmc	Here goes nothing!	game/script.rpy	3576	pjmc "[what]"
s71_0c7f2035	na	...	game/script.rpy	3578	na "[what]"
s71_976c6dfd	na	The key... broke.	game/script.rpy	3584	na "[what]"
s72_46fa51af	na	You tried, I guess. Unfortunately you spend the rest of eternity in Haruka's basement, doomed to a life of no sunshine...	game/script.rpy	3590	na "[what]"
s72_082ad752	na	You never learn your lesson, do you?	game/script.rpy	3592	na "[what]"
s74_c0f9131b	na	You begin walking the halls with Mio, putting up posters and talking about club duties. Although Mio seems meek she speaks with openness and discipline.	game/script.rpy	3604	na "[what]"
s74_ad30eb45	mio	I-if you see students skipping class please tell them to return immediately.	game/script.rpy	3607	mio "[what]"
s74_57cc57d0	mio	Some of them will try to use the "restroom excuse" but I'm sure you won't fall for that... it's a bit of an obvious lie.	game/script.rpy	3610	mio "[what]"
s74_013bb49b	mc	Ha... yeah... who would ever--	game/script.rpy	3612	mc ecstatic "[what]"
s74_70ca31c4	mio	Aah!	game/script.rpy	3616	mio "[what]" with hpunch
s74_b17fb655	na	Suddenly you find yourself in a stupor, standing above Mio who has face-planted onto the ground.	game/script.rpy	3619	na "[what]"
s74_b40c0113	na	After processing what just happened, you quickly put down the posters.	game/script.rpy	3621	na "[what]"
s74_816f0a19	mc	Are you okay?	game/script.rpy	3624	mc scared "[what]"
s74_0cfceaec	mio	Y-yeah! I-it's my fault, my mind has been a little... occupied.	game/script.rpy	3627	mio "[what]"
s74_be360011	mc	Oh...	game/script.rpy	3629	mc shy "[what]"
s74_4ab28a58	na	You follow Mio's line of sight to... a rose? She tripped on a rose?	game/script.rpy	3631	na "[what]"
s74_4bec96bf	na	All of a sudden, Mio turns to face you with a surprising intensity in her eyes.	game/script.rpy	3633	na "[what]"
s74_e2cc8df9	mio	[mcname], do you... do you...	game/script.rpy	3636	mio "[what]"
s74_c32ad34f	mio	Oh no! The posters!	game/script.rpy	3639	mio "[what]"
s74_fb661201	na	Mio rushes to grab the posters off the ground, and brushes them off carefully.	game/script.rpy	3641	na "[what]"
s74_d6d02018	na	It isn't until now that you notice the intricate lettering and detailed visuals. It's clear that a lot of love was put into them.	game/script.rpy	3643	na "[what]"
s74_fa066977	mc	Sorry! Did you make those?	game/script.rpy	3645	mc scared "[what]"
s74_8bf96e4d	mio	Yeah...	game/script.rpy	3648	mio "[what]"
s74_7f87c207	mc	They're beautiful! It sounds like you do a lot of work, but you must really love the student council.	game/script.rpy	3650	mc ecstatic "[what]"
s74_215ff488	na	Mio blushes furiously and her eyes roam back to where the rose still sits.	game/script.rpy	3653	na "[what]"
s74_e7e92a75	mio	It's not the student council... I... well, it's nothing.	game/script.rpy	3655	mio "[what]"
s75_cd1e42cd	mc	Yesterday was so embarrassing! I hope no one says anything...	game/script.rpy	3670	mc shy "[what]"
s75_da691401	na	I'm sure it'll be fine...	game/script.rpy	3672	na "[what]"
s75_7814c7d2	na	Don't mind everybody's staring... I'm sure your outfit today is just... really cute!	game/script.rpy	3674	na "[what]"
s75_e37d711f	mc	Oh no, what should I do??	game/script.rpy	3676	mc embarrassed "[what]"
s75_4c81a3ad	na	Ah, look out!	game/script.rpy	3678	na "[what]"
s75_791d058c	mg1	Oh look, it's [mcname]!	game/script.rpy	3681	mg1 "[what]"
s75_39edc092	mg2	Oh nooo, don't be late to class now! Yutaka might give you an extra scolding!	game/script.rpy	3685	mg2 "[what]"
s75_18d87dc9	na	The girls look at each other and snicker deviously... they really think they're soo funny, huh?	game/script.rpy	3687	na "[what]"
s75_b50cb20f	mc	It wasn't all my choice that our project ended up like that! He wanted it that way!	game/script.rpy	3689	mc embarrassed "[what]"
s75_9ef81f52	mc	But seriously, why do you all care so much??	game/script.rpy	3691	mc concerned "[what]"
s75_9acd1b80	mg1	Oh, please sweetie, everyone knows you wanted it.	game/script.rpy	3694	mg1 "[what]"
s75_d8e7c6ac	mg2	Yeah, and you never stopped to think about how we feel! The whole school wants to be with the student council president!	game/script.rpy	3697	mg2 "[what]"
s75_32d125cf	mc	Student council president?! No wonder he's so popular!	game/script.rpy	3699	mc embarrassed "[what]"
s75_b32904d8	mg2	It's not fair for some random new girl to swoop in and get his attention!	game/script.rpy	3702	mg2 "[what]"
s75_42158529	mg1	I bet you only asked him to work together because you knew how rich and popular he is! You used him for his money!	game/script.rpy	3705	mg1 "[what]"
s75_2c8b595d	mc	But he asked me...	game/script.rpy	3708	mc sad "[what]"
s75_71db446c	mg2	Oh shut up, you just wanted to make us jealous!	game/script.rpy	3711	mg2 "[what]"
s75_dfdc0c51	mg1	You don't love him as much as we do!	game/script.rpy	3714	mg1 "[what]"
s75_566208a0	na	This is getting a little out of hand...	game/script.rpy	3716	na "[what]"
s75_eb03798f	na	It's time to settle this... but how?	game/script.rpy	3718	na "[what]"
s75_744359a6	mc	Let me think...	game/script.rpy	3720	mc shy "[what]"
s76_01ef814a	na	With determined rage, you expertly sucker punch one of those annoying stuck up *******!	game/script.rpy	3735	na "[what]"
s76_4ee85346	na	Oooh, right in the face!	game/script.rpy	3739	na "[what]"
s76_c336c16a	na	Wow, that's a lot of blood... Jeez, did you break her nose?!	game/script.rpy	3741	na "[what]"
s76_016bb73b	na	Whatever, I guess she had it coming...	game/script.rpy	3743	na "[what]"
s76_20003323	mc	Stay away from me! I don't care what you think, but I didn't ask for any of this!	game/script.rpy	3745	mc angry "[what]"
s76_a5f773fe	mg2	Oh my god, are you insane?! Sierra, are you okay??	game/script.rpy	3748	mg2 "[what]"
s76_0bcfbe57	mg1	Ow, that hurt! What is wrong with you!	game/script.rpy	3752	mg1 "[what]"
s76_316216d3	na	Suddenly, the expressions on the two girls' faces dramatically change, and they seem to be staring at something looming above your shoulder...	game/script.rpy	3756	na "[what]"
s76_2d84a650	na	Caught literally red handed, you turn around to see Yutaka, looking down on you with disappointment.	game/script.rpy	3760	na "[what]"
s76_fe5ba047	mc	Y-Yutaka! This isn't what it looks like... They were blaming me of using you, and-	game/script.rpy	3762	mc scared "[what]"
s76_c06bb68d	jt	Quiet.	game/script.rpy	3765	jt "[what]"
s76_14cb0c67	mg1	Oh thank goodness! Yutaka-Senpai, please help me!	game/script.rpy	3768	mg1 "[what]"
s76_7c2fe39c	mg2	She attacked us for no reason! She's deranged! Get her out of this school!	game/script.rpy	3771	mg2 "[what]"
s76_de1f77dd	jt	We'll see about that...	game/script.rpy	3773	jt "[what]"
s76_3cfd73ef	jt	Girls, please calm down. Sierra and Brynja, head to the office and give your account to the principal.	game/script.rpy	3776	jt "[what]"
s76_12d8e73e	jt	As for you, [mcname], come with me. I want to hear what happened from your point of view.	game/script.rpy	3779	jt "[what]"
s76_44402dce	na	Yutaka leads you to the student council room and sits you down across from him, all alone...	game/script.rpy	3782	na "[what]"
s77_baacbc6b	na	You restrain yourself from fighting back. Wow, where did that ability of self-restraint come from?	game/script.rpy	3789	na "[what]"
s77_b17549cb	na	Afterwards, you make a run for the student council room. The mean girls don't stop chasing you until you make it through the door.	game/script.rpy	3792	na "[what]"
s77_3d6848d5	mc	Yutaka, these girls won't stop harassing me! They keep telling lies about me. If I let this continue, they might spread rumors throughout the school about me!	game/script.rpy	3795	mc scared "[what]"
s77_d539037d	na	You see Yutaka get up from his seat and walk over to you.	game/script.rpy	3797	na "[what]"
s77_2b8d286e	jt	Defamation is not something that is allowed at this school. If you continue spreading lies, then you will be kicked out. Do you understand?	game/script.rpy	3803	jt "[what]"
s77_574d142b	na	You notice one of the girls glaring at you.	game/script.rpy	3805	na "[what]"
s77_058d61da	mg1	...Got it--	game/script.rpy	3809	mg1 "[what]"
s77_200da30c	mg2	This is so unfair!	game/script.rpy	3813	mg2 "[what]"
s77_83c777b4	jt	Well, would you like to get kicked out right now? Will that make it fair?	game/script.rpy	3816	jt "[what]"
s77_1ab03bef	mg1	...Just say that it's fair.	game/script.rpy	3820	mg1 "[what]"
s77_aa1c03c9	mg2	Fine!	game/script.rpy	3823	mg2 "[what]"
s77_839af608	na	The mean girls stomp out of the student council room, leaving Yutaka and you alone.	game/script.rpy	3829	na "[what]"
s77_05bc2fde	mc	Thank you so much, Yutaka!	game/script.rpy	3831	mc ecstatic "[what]"
s77_886e4998	jt	No problem! Now head back to class.	game/script.rpy	3834	jt "[what]"
s77_8086e3ce	na	As you turn around to head back to class, Yutaka calls your name.	game/script.rpy	3837	na "[what]"
s77_c558ed92	jt	Actually... would you like to go with me to have some froyo?	game/script.rpy	3840	jt "[what]"
s77_a5b5dde6	jt	I'd like to discuss the upcoming event that the student council is putting together.	game/script.rpy	3843	jt "[what]"
m77_6313e548	na	You tell him you'll think about it as you walk home.	game/script.rpy	3856	na "[what]"
m77_7a778bba	na	Maybe watching some anime will help.	game/script.rpy	3858	na "[what]"
s79_3f8f6574	mc	Yea, sure! I'd love to.	game/script.rpy	3868	mc ecstatic "[what]"
s79_6a78f168	jt	Great! I know a good place, how about we go right after school?	game/script.rpy	3871	jt "[what]"
s79_c53e4e97	na	After classes end, you meet with Yutaka at the school gate and head to a Froyo place.	game/script.rpy	3874	na "[what]"
s79_15bdff25	mc	Kleinr's, huh? Really brings back memories!	game/script.rpy	3877	mc normal "[what]"
s79_75d32dfc	jt	You've been here before?	game/script.rpy	3880	jt "[what]"
s79_ae23f9b7	mc	Yea! I used to go here all the time with Akimi--	game/script.rpy	3882	mc ecstatic "[what]"
s79_ae695d83	mc	Akimitsu!?	game/script.rpy	3885	mc scared "[what]" with hpunch
s79_8dbfe354	na	You notice Akimitsu sitting down across from another person at the other side of the Froyo place.	game/script.rpy	3887	na "[what]"
s79_3930604d	jt	Huh?	game/script.rpy	3889	jt "[what]"
s79_a0c20ff4	mc	Did I say that out loud? I meant... is that the strawberry swirl?	game/script.rpy	3891	mc scared "[what]"
s79_85bfa8b1	jt	It looks like it.	game/script.rpy	3894	jt "[what]"
